STUDY_ID,LATITUDE,LONGITUDE,species_richness,total_abundance,mean_depth,n_samples,n_years,year_start,year_end,realm,biome,climate
376,36.0,140.5,45,903.0,,3,3,2005,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.1,136.1,35,222.0,,5,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.1,137.3,25,248.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.1,139.3,48,2093.0,,8,3,2006,2008,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.2,139.7,39,1455.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.2,140.1,26,217.0,,4,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.3,138.5,40,421.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.3,138.6,37,439.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.3,138.7,23,121.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.4,138.2,30,318.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.4,139.7,26,375.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.4,140.3,21,237.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.5,136.8,27,221.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.5,138.3,24,100.0,,3,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.5,138.9,51,699.0,,8,3,2005,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.5,139.1,29,294.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.5,139.3,25,99.0,,3,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.5,140.0,36,565.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.5,140.4,27,667.0,,4,2,2004,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.6,137.0,33,477.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.6,137.2,26,459.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.7,137.4,35,491.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.7,138.5,32,578.0,,9,3,2005,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.7,140.4,31,334.0,,4,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.8,139.6,29,166.0,,4,2,2004,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,36.9,140.6,39,1331.0,,9,3,2006,2008,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.0,140.3,28,533.0,,4,2,2007,2008,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.1,138.2,45,485.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.1,140.0,28,266.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.2,136.9,31,462.0,,3,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.3,138.8,29,245.0,,3,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.5,140.1,34,559.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.6,139.0,39,641.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.6,139.5,37,279.0,,4,2,2004,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.6,140.3,26,136.0,,3,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.7,139.1,28,404.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.7,140.0,37,172.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.8,138.9,33,668.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,37.8,140.5,27,275.0,,4,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.0,138.3,34,562.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.0,140.7,27,283.0,,3,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.0,140.9,41,896.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.1,139.8,41,313.0,,4,3,2005,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.1,140.5,32,270.0,,3,2,2005,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.3,140.5,27,142.0,,3,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.3,140.9,31,712.0,,4,2,2007,2008,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.4,141.0,40,948.0,,4,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.5,141.3,34,1070.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.6,139.6,45,593.0,,5,2,2005,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.6,140.5,21,157.0,,4,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.6,140.9,45,1157.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.6,141.4,33,237.0,,4,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.8,140.7,31,218.0,,3,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,38.9,141.3,32,1153.0,,4,2,2005,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,39.2,140.0,29,182.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,39.3,140.7,30,241.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,39.3,140.8,25,161.0,,4,1,2007,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,39.5,140.9,25,182.0,,4,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,40.2,140.1,30,216.0,,3,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,40.6,140.3,31,304.0,,6,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,41.4,140.2,40,61170.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,41.8,140.7,20,109.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,41.9,140.2,28,196.0,,4,2,2007,2008,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,42.5,140.8,39,426.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,42.5,142.2,28,189.0,,4,2,2004,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,42.6,140.7,36,275.0,,3,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,42.6,141.3,38,243.0,,4,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,42.7,141.6,29,368.0,,3,3,2006,2008,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,42.7,142.4,33,221.0,,4,2,2004,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,42.9,143.2,34,505.0,,3,1,2005,2005,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,43.0,141.4,43,861.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,43.1,141.5,33,420.0,,3,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,43.2,141.0,44,649.0,,4,2,2007,2008,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,43.2,142.0,34,438.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,43.4,145.3,29,323.0,,4,2,2007,2008,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,43.6,143.9,35,465.0,,4,2,2005,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,43.6,145.3,13,149.0,,3,1,2007,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,43.8,142.4,24,308.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,43.8,143.5,35,439.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,43.9,144.4,30,561.0,,4,3,2005,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,44.1,143.9,33,285.0,,4,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,44.1,145.1,25,272.0,,5,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,44.4,142.3,43,664.0,,5,3,2006,2008,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,44.5,143.1,47,883.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,45.1,142.1,35,590.0,,3,1,2006,2006,Terrestrial,Temperate broadleaf and mixed forests,Temperate
376,45.2,141.2,27,370.0,,4,2,2006,2007,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,24.3,123.9,19,410.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,24.4,124.2,15,411.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,24.8,125.3,23,573.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,26.7,128.0,21,1163.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,26.7,128.2,25,3735.0,,90,5,2009,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,26.7,142.2,3,295.0,,20,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,26.8,128.3,16,623.0,,10,1,2010,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,27.1,142.2,7,394.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,28.3,129.3,24,481.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,28.3,129.5,27,1215.0,,75,5,2009,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,30.3,130.6,19,243.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,30.4,130.4,16,517.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,31.2,130.8,29,595.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,31.2,131.0,25,266.0,,25,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,31.4,130.3,28,294.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,31.5,130.8,31,565.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,31.7,130.7,42,1981.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,31.7,131.4,31,892.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,31.8,130.7,22,1071.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,31.9,131.0,30,862.0,,30,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,31.9,131.3,43,2040.0,,80,5,2009,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.0,130.4,22,146.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.0,130.8,28,538.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.0,131.2,34,974.0,,53,5,2009,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.1,130.6,18,107.0,,20,2,2008,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.2,130.6,24,245.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.3,131.1,20,281.0,,20,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.4,130.1,28,501.0,,21,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.4,131.1,35,535.0,,20,1,2010,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.4,131.2,20,186.0,,10,1,2009,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.5,130.6,28,662.0,,20,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.6,130.9,25,432.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.6,131.6,36,678.0,,20,2,2008,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.7,128.7,18,313.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.7,130.8,40,621.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.7,131.5,26,285.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.7,132.6,20,393.0,,21,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.7,133.0,22,450.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.8,130.3,37,1230.0,,40,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.8,130.7,29,856.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.8,131.0,26,354.0,,11,1,2010,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.9,129.7,20,243.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,32.9,130.1,27,441.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.0,131.0,30,493.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.0,131.2,22,467.0,,19,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.0,131.4,33,796.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.0,132.7,25,176.0,,20,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.1,131.2,40,416.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.1,131.3,39,788.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.1,131.5,39,782.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.1,132.9,30,817.0,,80,5,2009,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.2,129.8,17,135.0,,10,1,2010,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.2,129.9,28,709.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.2,130.3,30,797.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.2,131.7,66,2441.0,,40,4,2010,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.3,131.3,29,285.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.3,133.0,27,361.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.4,130.1,29,430.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.4,130.3,31,521.0,,20,2,2008,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.4,130.5,28,317.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.4,131.2,41,527.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.4,132.4,26,829.0,,25,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.5,130.4,32,763.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.5,130.5,29,573.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.5,130.7,24,221.0,,20,1,2009,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.5,130.9,27,262.0,,20,1,2009,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.5,131.5,31,469.0,,20,2,2008,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.5,133.0,24,292.0,,10,1,2009,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.5,133.2,29,315.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.5,134.0,27,421.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.6,130.3,28,588.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.6,133.5,34,1121.0,,20,2,2008,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.6,135.7,24,421.0,,20,1,2009,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.7,130.5,27,487.0,,20,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.7,132.9,26,249.0,,17,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.7,133.5,31,352.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.7,133.7,17,101.0,,10,1,2010,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.7,135.9,33,594.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.8,130.8,29,376.0,,20,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.8,130.9,26,515.0,,20,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.8,132.8,36,644.0,,21,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.8,133.2,12,305.0,,10,1,2012,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.8,134.0,16,232.0,,10,1,2008,2008,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.9,132.0,23,677.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.9,132.9,29,720.0,,20,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.9,134.1,21,204.0,,10,1,2011,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.9,134.8,21,439.0,,20,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,33.9,136.0,26,546.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.0,133.7,43,1342.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.0,133.8,29,493.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.0,135.3,23,403.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.1,130.8,30,854.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.1,134.5,31,739.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.1,135.5,37,938.0,,79,5,2009,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.1,135.6,24,232.0,,12,1,2012,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.1,139.5,18,692.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.2,129.2,23,313.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.2,131.0,35,538.0,,20,2,2012,2013,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.2,131.3,14,621.0,,20,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.2,133.9,21,248.0,,11,1,2010,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.2,134.2,25,225.0,,10,1,2010,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.2,135.6,36,313.0,,20,2,2008,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.2,136.1,19,180.0,,10,1,2012,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.3,131.7,26,421.0,,20,2,2009,2010,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.3,132.3,51,1785.0,,40,2,2008,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.3,132.6,33,1097.0,,20,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.3,133.9,25,683.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.3,134.2,24,391.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.3,134.8,26,682.0,,20,1,2009,2009,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.3,135.4,23,217.0,,10,1,2011,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.3,136.4,25,339.0,,20,2,2010,2011,Terrestrial,Temperate broadleaf and mixed forests,Temperate
377,34.4,132.0,24,169.0,,10,2,2011,2012,Terrestrial,Temperate broadleaf and mixed forests,Temperate
